Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0113581/,Kun en pige,(1995), ,170 min,Biography,Based on the autobiographical books by Lise Nørgaard. About her childhood in Roskilde and her struggle as a young female journalist in the 1940's.
/title/tt0113865/,Mrs. Munck,(1995),R,96 min,"Comedy, Drama",A wronged woman takes revenge on her wheelchair bound father-in-law.
/title/tt0114440/,Siao Yu,(1995),Not Rated,104 min,Drama,"Siao Yu needs a Green Card. Mario Moretti needs his debts paid. Getting married could solve their problems, or multiply them."
/title/tt0112980/,Un eroe borghese,(1995), ,93 min,"Crime, Drama, Thriller","An intriguing look at a sinister web of power, linking politics and the mafia in modern day Italy."
/title/tt0112743/,Cronaca di un amore violato,(1995), ,105 min,Drama,"Luca could appear a regular guy interested in spacial engineering. He is not. He rapes a girl and then, without being recognized, courts her! In the mean time he tries to rape another girl."
/title/tt0124038/,Operation Cobra,(1995),R,90 min,Action,
/title/tt0114200/,Deborah,(1995), ,98 min,"Drama, Romance, War","Poland, 1939. Painter Marek Wawrowski lives in a small town with his wife and son. He meets young, beautiful Jewish girl, Deborah, immediately falls in love with her and they start a passionate affair. Then the World War II breaks out."
/title/tt0318561/,Philosophy in the Bedroom,(1995), ,91 min,"Comedy, Drama",
/title/tt0110880/,Dust of Life,(1995), ,87 min,Drama,"Based on a true story, after the US withdrawal and the fall of South Vietnam to the communist forces in 1975, many people are sent to reeducation camps. Several desperate boys in one of the camps begin planing their escape."
/title/tt0187407/,Playgirls,(1995), ,80 min,Comedy,
/title/tt0113927/,Nan Jing de ji du,(1995), ,99 min,"Drama, Romance",
/title/tt0114368/,La scuola,(1995), ,104 min,"Comedy, Drama",It is the last day of school in a run-down technical institute in the Roman suburbs: the pupils are not really diligent and the teachers give their worst both from a working and personal point of view.
/title/tt0114092/,Pari,(1995), ,115 min,"Drama, Romance","Haunted by a book found in her dead brother's room, Pari wanders around to find answers for a meaningful life."
/title/tt0112586/,Brothers in Trouble,(1995), ,102 min,"Comedy, Drama",
/title/tt0190053/,Suspicions,(1995), ,83 min,"Horror, Mystery, Thriller",Six friends are trapped in an isolated cabin reachable only by a rugged ten-mile hike. Then they start to die one by one.
/title/tt0135715/,Things,(1995), ,110 min,Drama,
/title/tt0115887/,Chinese Chocolate,(1995), ,95 min,Drama,
/title/tt0116185/,Elle,(1995), ,86 min,Drama,"""El"" re-imagined by Ruiz and Sarmiento as a portrait of a marriage characterized by shared jealousy, paranoia and lunacy."
/title/tt0228165/,Craii de Curtea Veche,(1995), ,105 min,"Drama, Romance","A subtile, soft exploration of the relation between love and death."
/title/tt0112410/,Au petit Marguery,(1995), ,95 min,"Drama, Comedy, Romance",
/title/tt0114267/,"Rudy, the Racing Pig",(1995), ,101 min,"Comedy, Family","Flat-dwelling urban family win a pig in a raffle, and decide to keep it. They lose their flat (no pets allowed) but eventually Rudi the pig makes good."
/title/tt0113328/,Hoogste tijd,(1995), ,98 min,Drama,Old entertainer gets a last chance to play a serious role.
/title/tt0114313/,A részleg,(1995), ,82 min,Drama,
/title/tt0113088/,Der Flug des Albatros,(1995), ,93 min,"Drama, Family, Romance",
/title/tt0114862/,Viva San Isidro,(1995), ,94 min,Comedy,
/title/tt0113174/,The Girl of Silence,(1995), ,90 min,Drama,14 year old Nakamura is sexually abused by her stepfather. She invents a friend who is coming to her rescue when she really needs it.
/title/tt0113172/,Girl Guide,(1995), ,93 min,"Action, Comedy, Thriller","An unemployed English teacher has private lessons with the fiancee of a mysterious American. When the foreigner suddenly disappears, the woman asks the teacher to help her find him."
/title/tt0109511/,Cuernos de mujer,(1995), ,108 min,"Comedy, Drama",
/title/tt0113951/,Nemici d'infanzia,(1995), ,106 min,"Drama, Romance, War",
/title/tt0311833/,The Man in the Street,(1995), ,74 min,"Adventure, Drama",
/title/tt0237400/,Legend of Crystania: The Motion Picture,(1995), ,85 min,"Animation, Action, Adventure","Dreams begin to haunt Lady Sheru -- dreams of her past life as Pirotesse. Her love, Ashram, is being tormented at the hands of the soul of Barbas posing as their former king, Beld of Marmo."
/title/tt2010915/,Beladingala Baale,(1995),Not Rated,152 min,"Drama, Fantasy, Romance","An anonymous, mysterious caller who claims to be a huge fan of Revanth, the Chess Grandmaster from India, challenges him in many ways. It results in an inner quest for him as he literally sets out to track down the elusive caller."
/title/tt0116563/,Gyae-got-un nalui ohu,(1995), ,108 min,"Comedy, Drama",
/title/tt0349561/,Hitodenashi no koi,(1995), ,86 min,"Mystery, Romance",
/title/tt0114217/,Heartbreak Island,(1995), ,120 min,Drama,
/title/tt0178834/,Playgirls II,(1995), ,85 min,Comedy,
/title/tt0114425/,Super Atragon,(1995), , ,"Animation, Sci-Fi, War",
/title/tt0349701/,Kura,(1995), ,130 min,Drama,"In spite of a longstanding tradition forbidding women from working in a sake brewery, Retsu, a young blind woman, challenges herself to overcome her disability in order to save her family's sake business."
/title/tt0203217/,Ya - Russkiy soldat,(1995), ,100 min,"Drama, Romance, War","In the autumn of 1941, the last defender of the Brest fortress continues a fight against the German invaders."
/title/tt0262239/,El arrecife de los Alacranes,(1995), ,93 min,"Adventure, Drama, Mystery",
/title/tt0130108/,As Meninas,(1995), ,92 min,Drama,"Inspired in Lygia Fagundes Telles's famous book, the film follows three very different girls (Lorena, Lia and Ana Clara) living in a boarding house during some of the most repressive moments of Brazil's military dictatorship."
/title/tt0110051/,Blush,(1995), ,115 min,Drama,"The film charts the fortunes of two women who loved each other as sisters, but whose paths diverge when the Revolution brings an end to their old way of life in the brothel."
/title/tt0110568/,Morirás en Chafarinas,(1995),R,86 min,Thriller,
/title/tt0164689/,La isla del diablo,(1995), ,86 min,Adventure,
/title/tt0122511/,The Gnomes Great Adventure,(1995),G,74 min,"Animation, Adventure, Comedy",
/title/tt0114452/,Sinais de Fogo,(1995), , ,"Drama, Romance","The film presents us with a reflection on the Spanish Civil War in the Portuguese society, At a time when Salazar ruled."
/title/tt0112860/,Devotion,(1995),R,123 min,"Drama, Romance",
/title/tt0829180/,Yakuza Ladies: Blood Ties,(1995), ,114 min,"Action, Drama",
/title/tt0147197/,La présence des ombres,(1995), ,90 min,Thriller,
/title/tt0112808/,A ba de qing ren,(1995), ,115 min,,
/title/tt0114618/,Target,(1995), ,122 min,Drama,A cynical woman (Champa) leads exploited workers in a revolt against a cruel landowner (Mohan Agashe) in India
/title/tt0113788/,Le maître des éléphants,(1995), ,95 min,"Adventure, Comedy, Drama","On the death of his mother, Martin joins a father he does not know in Africa. Received rather freshly by this father more concerned about the reserve for which he is responsible than for this new son, Martin will discover this country"
/title/tt0422118/,Doroha na Sich,(1995), ,90 min,Drama,
/title/tt0190818/,Teito monogatari gaiden,(1995), ,89 min,"Fantasy, Horror, Sci-Fi",
/title/tt0114103/,Paul Bowles: Half Moon,(1995), ,95 min,Drama,"Three short stories by the American expatriate, Paul Bowles, are brought to sinister life - 'Merkala Beach', 'Call at Corazon' and the haunting 'Allal'."
/title/tt0405721/,Awantura o Basie,(1995), ,104 min,Family,
/title/tt0113440/,Washed Out,(1995), ,87 min,"Drama, Romance",
/title/tt0476780/,Gnoje,(1995), ,85 min,Drama,
/title/tt0112243/,...Pervaya lyubov,(1995), ,80 min,"Drama, History, Romance",First Love is based on the eponymous novella by Turgenev. The main character is a 15-year old boy spending his summer in the countryside with his parents. When a family moves in next door he becomes infatuated with a beautiful neighbor.
/title/tt0202073/,Volchya krov,(1995), ,85 min,Action,
/title/tt0114603/,Tag ditt liv,(1995), ,82 min,,A man tries to analyze the life of a deceased friend.
/title/tt0116764/,Khu gam,(1995), ,135 min,Drama,
/title/tt0433534/,Camp de aimasho,(1995), ,104 min,Romance,A wedding planner wants to promote outdoor wedding and honeymoon but has it's first canceled days before. One of the two women in charge decides to step in and get married instead. Things don't go as planned - primarily due to one man.
/title/tt0112330/,Als werkelijkheidszin bestaat moet mogelijkheidszin ook bestaan,(1995), ,85 min,Drama,
/title/tt0114133/,Pigen med de grønne øjne,(1995), ,52 min,Drama,
/title/tt0949529/,Shakh-e gav,(1995), , ,Drama,
/title/tt0110145/,Internationale Zone,(1995), ,90 min,Drama,
/title/tt0113595/,Lagodna,(1995), ,93 min,Drama,A grieving man tries to find the cause of his young wife's suicide by spending the night next to her dead body and bringing back memories from their past.
/title/tt0110878/,La poudre aux yeux,(I) (1995), ,95 min,Drama,
/title/tt0112671/,Chyornaya vual,(1995), ,97 min,"Crime, Romance",
/title/tt0241969/,Sombras de Julho,(1995), ,90 min,Drama,
/title/tt0413966/,Domovik i kruzhevnitsa,(1995), ,70 min,"Comedy, Family",
/title/tt0834597/,Yu wangshi ganbei,(1995), ,96 min,Drama,
/title/tt0272429/,Abai,(1995), ,139 min,Drama,
/title/tt0118649/,Az asszony,(1995), ,81 min,"Drama, History",
/title/tt0308606/,Mugunghwaggoti pieotseubnida,(1995), ,152 min,"Action, Mystery, Sci-Fi",
/title/tt0325834/,Mitabi no kaikyô,(1995), ,123 min,,
/title/tt0168141/,I racconti di Vittoria,(1995), ,65 min,,
/title/tt9098234/,Moskal-charivnyk,(1995), ,77 min,"Comedy, Musical, Mystery",
/title/tt0109830/,Forrest Gump,(1994),PG-13,142 min,"Drama, Romance","The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart."
/title/tt0110148/,Interview with the Vampire: The Vampire Chronicles,(1994),R,123 min,"Drama, Fantasy, Horror","A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
/title/tt0110322/,Legends of the Fall,(1994),R,133 min,"Drama, Romance, War","In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war."
/title/tt0110367/,Little Women,(1994),PG,115 min,"Drama, Family, Romance",The March sisters live and grow in post-Civil War America.
/title/tt0109836/,Frankenstein,(1994),R,123 min,"Drama, Horror, Romance","When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge."
/title/tt0109444/,Clear and Present Danger,(1994),PG-13,141 min,"Action, Crime, Drama",CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.
/title/tt0110729/,Once Were Warriors,(1994),R,102 min,"Crime, Drama",A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.
/title/tt0109635/,Disclosure,(1994),R,128 min,"Drama, Thriller","A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life."
/title/tt0109446/,The Client,(1994),PG-13,119 min,"Crime, Drama, Mystery",A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.
/title/tt0109890/,The Getaway,(1994),R,115 min,"Action, Adventure, Crime",An ex-con and his devoted wife must flee from danger when a heist doesn't go as planned.
/title/tt0110213/,The Jungle Book,(1994),PG,111 min,"Adventure, Family, Romance","Rudyard Kipling's classic tale of Mowgli, the orphaned jungle boy raised by wild animals, and how he becomes king of the jungle."
/title/tt0110963/,Queen Margot,(1994),R,159 min,"Biography, Drama, History","Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with a new lover, but finds herself imprisoned by her powerful and ruthless family."
/title/tt0110146/,Intersection,(1994),R,98 min,"Drama, Romance","While driving on a remote highway, a man is torn between choosing to reunite with his estranged wife or taking up with his lover."
/title/tt0109592/,Dellamorte Dellamore,(1994),R,105 min,"Comedy, Horror",A cemetery man must kill the dead a second time when they become zombies.
/title/tt0109758/,Exit to Eden,(1994),R,113 min,"Comedy, Crime, Romance","Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden."
/title/tt0111341/,Satantango,(1994),Not Rated,439 min,Drama,"On the eve of a large payment, residents of a collapsing collective farm see their plans turn into desolation when they discover that Irimiás, a former co-worker who they thought was dead, is returning to the community."
/title/tt0111255/,The Specialist,(1994),R,110 min,"Action, Drama, Thriller",A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.
/title/tt0110684/,Nobody's Fool,(1994),R,110 min,"Comedy, Drama",A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.
/title/tt0110877/,The Postman,(1994),PG,108 min,"Biography, Comedy, Drama","A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice."
/title/tt0110687/,North,(1994),PG,87 min,"Adventure, Comedy, Drama","Sick of the neglect he receives from his mom and dad, a young boy leaves home and travels the world in search of new parents."
/title/tt0110712/,Of Love and Shadows,(1994),R,103 min,"Drama, Romance, Thriller","Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love."
/title/tt0110678/,No Escape,(1994),R,118 min,"Action, Drama, Sci-Fi",A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.
/title/tt0110557/,Monkey Trouble,(1994),PG,96 min,"Adventure, Comedy, Crime",A young girl's life turns hairy when her new pet monkey turns out to be a trained pickpocket on the run from a scheming Gypsy.
/title/tt0109279/,Black Beauty,(1994),G,88 min,"Adventure, Drama, Family","The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life."
/title/tt0111001/,The Road to Wellville,(1994),R,118 min,"Comedy, Drama","A story about the ins and outs of one unusual health facility in the early twentieth century, run by the eccentric Dr. John Harvey Kellogg."
/title/tt0111003/,The Puppet Masters,(1994),R,109 min,"Horror, Sci-Fi, Thriller","The Earth is invaded by stingray-shaped alien ""slugs"" that ride on people's backs and control their minds."
/title/tt0109688/,Ashes of Time,(1994),R,100 min,"Action, Drama",A broken-hearted hit man moves to the desert where he finds skilled swordsmen to carry out his contract killings.
/title/tt0110081/,To Live,(1994),Not Rated,133 min,"Drama, War","After Fugui and Jiazhen lose their personal fortunes, they raise a family and survive difficult cultural changes during 1940s to 1970s China."
/title/tt0111048/,S.F.W.,(1994),R,96 min,"Comedy, Drama",An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.
/title/tt0111666/,War of the Buttons,(1994),PG,94 min,"Adventure, Drama, Family",
/title/tt0111470/,Trading Mom,(1994),PG,82 min,"Comedy, Family, Fantasy","Three children have had it with their mother, and magically make her disappear. The kids then head out to the ""Mommy Market"" for a replacement mom."
/title/tt0111194/,A Simple Twist of Fate,(1994),PG-13,106 min,"Comedy, Drama","His life was emotionally closed off from the world, until an orphaned baby showed up at his house."
/title/tt0110168/,It Runs in the Family,(1994),PG,85 min,"Comedy, Family","In this sequel to A Christmas Story (1983), it is now summer in the Parker family and the usual number of events is happening in their separate lives."
/title/tt0111602/,Venus in Furs,(1994),Unrated,70 min,"Drama, Romance",Two people with help of some friends explore their sexuality.
/title/tt0111549/,Uncovered,(1994),R,103 min,Thriller,
/title/tt0109791/,Felidae,(1994),TV-MA,82 min,"Animation, Action, Drama",A cat must investigate brutal murders of other cats in a neighborhood he has moved into with his owner.
/title/tt0109129/,Angie,(1994),R,107 min,"Comedy, Drama, Romance",
/title/tt0109699/,Numbered Days,(1994), ,93 min,"Crime, Drama, Thriller",
/title/tt0109781/,Faust,(1994), ,97 min,"Animation, Comedy, Drama",An ordinary man is lured into a strange puppet theatre by a map and finds himself embroiled in a production of the Faustian legend.
/title/tt0110785/,La pasión turca,(1994), ,112 min,"Drama, Romance","Desideria, a married Spanish woman who has a quite boring and hidden sex-life, goes to Istanbul where she meets Yaman, a Turkish tourist guide, who makes her discover new physical experiences."
/title/tt0109920/,A Good Man in Africa,(1994),R,94 min,Comedy,"In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues."
/title/tt0111054/,Safe Passage,(1994),PG-13,98 min,Drama,
/title/tt0110115/,Imaginary Crimes,(1994),PG,107 min,"Biography, Drama","A recently widowed, small-time hustler struggles to raise his two teenage daughters on his own, and still make a dishonest living in 1950s Indiana."
/title/tt0110472/,Mario und der Zauberer,(1994), ,127 min,Drama,
/title/tt0109454/,Colonel Chabert,(1994), ,110 min,"Drama, History, Romance",
/title/tt0106402/,Beyond Bedlam,(1994),R,89 min,"Comedy, Horror",
/title/tt0109491/,Country Life,(1994),PG-13,118 min,"Drama, Romance",
/title/tt0111102/,Second Best,(1994),PG-13,105 min,Drama,"Graham, a lonely Welsh postal worker, adopts James, a troubled ten-year-old boy. Graham always wanted a son, but James loves his biological father too much to give Graham a chance. Will the two be able to accept each other as family?"
/title/tt0109466/,Con gli occhi chiusi,(1994), ,113 min,Drama,"Pietro is the sensitive son of Domenico, a gruff father. Pietro falls in love with a beautiful girl, Ghisola, who lives with her grandparents."
/title/tt0110958/,See How They Fall,(1994), ,90 min,"Crime, Drama",
/title/tt0113850/,Moondance,(1994),R,92 min,"Drama, Romance",
/title/tt0110306/,The Last Good Time,(1994),R,90 min,"Drama, Romance",
/title/tt0111546/,Un été inoubliable,(1994), ,82 min,"Drama, Romance, War",
/title/tt0111776/,The Maidens of Heavenly Mountains,(1994), ,96 min,"Action, Fantasy","Legend has it that in a faraway place beyond the edge of the earth, there exists a broken-hearted man with infinite power. Abandoned by his loved ones, the inheritance of the old man's chi power becomes a battleground for evil outsiders."
/title/tt0110776/,Yvonne's Perfume,(1994), ,89 min,"Drama, Romance",How the life of Victor Chmara toppled during the course of a single day during the summer of 1958 ?
/title/tt0110744/,The Teddy Bear,(1994), ,105 min,"Drama, Romance, Thriller",Professor Jean Rivière receives phone calls accusing him of murder. A teddy bear arrives by mail.
/title/tt0110284/,Krummerne 3 - fars gode idé,(1994),Not Rated,90 min,"Comedy, Family","The Krunborg family has new problems: a freshly painted house that won't dry, a tent with holes and a car that won't go anywhere and much much more."
/title/tt0110665/,The Night and the Moment,(1994),R,90 min,Drama,A young marchioness who loves the way of free-thinking and flatterers invites an author into her house who pretends to seduce her...
/title/tt0111342/,La séparation,(1994), ,88 min,"Drama, Romance",
/title/tt0111817/,Zamok,(1994), ,120 min,Drama,The story of Kafka's Castle.
/title/tt0110581/,Mouvements du désir,(1994), ,93 min,"Drama, Romance","During the long train ride from Montreal to Vancouver, a man and woman find themselves increasingly attracted to each other."
/title/tt0109235/,"Back to Back, Face to Face",(1994), ,148 min,Drama,
/title/tt0111672/,Watchers III,(1994),R,84 min,"Sci-Fi, Horror","When a new and dangerous ""Outsider"" chases an intelligent golden retriever in the South American jungles, Terror grips a team of ex-Military convicts sent to capture the creature."
/title/tt0107164/,Huck and the King of Hearts,(1994),PG,98 min,Adventure,
/title/tt0111687/,Whale Music,(1994), ,107 min,"Comedy, Drama",
/title/tt0109226/,"The Beans of Egypt, Maine",(1994),R,99 min,Drama,
/title/tt0109086/,Almost Dead,(1994),Unrated,92 min,"Horror, Mystery, Thriller","A woman psychologist, who specialises in research about twins, is haunted by her dead mothers ghost."
/title/tt0111292/,Stockholm Marathon,(1994), ,87 min,"Crime, Drama, Thriller",
/title/tt0383177/,Aguner Poroshmoni,(1994), ,123 min,"Drama, War",
/title/tt0108338/,Tikhie stranitsy,(1994), ,77 min,Drama,"A hungry, homeless, socially isolated and socially alienated young man living on the streets of an anonymous Russian big city in the 19th Century is looking for answers about himself."
/title/tt0107662/,The Rice People,(1994), ,125 min,Drama,
/title/tt0111626/,Vildbassen,(1994), ,85 min,"Comedy, Family","Torben is 14 year old teen, whose imagination often gets him in trouble. His father sends him away to a farm during a summer break, and it doesn't take long for him to get in trouble again."
/title/tt0107710/,Novia que te vea,(1994), ,114 min,"Comedy, Drama",Two Mexican Jewish girls of come of age in Mexico City during the 1960s.
/title/tt0110270/,The Killing of a Cat,(1994), ,89 min,"Drama, Thriller",
/title/tt0108999/,...and the Earth Did Not Swallow Him,(1994), ,99 min,Drama,
/title/tt0109828/,Foreign Student,(1994),R,90 min,Drama,A French football playing exchange student falls in love.
/title/tt0110180/,Jamila,(1994), ,90 min,Drama,"In the 1940s, young Kirghiz boy falls hopelessly for Jamilla, but their love has no future."
/title/tt0110761/,The Pack,(1994),R,93 min,"Crime, Drama",
/title/tt0106548/,Charlie & Louise - Das doppelte Lottchen,(1994), ,98 min,"Comedy, Family",
/title/tt0111478/,Traps,(1994),R,96 min,Drama,
/title/tt0110931/,Quand j'avais 5 ans je m'ai tué,(1994), ,100 min,Drama,
/title/tt0112889/,Dos crímenes,(1994), ,108 min,"Comedy, Crime, Drama",
/title/tt0109362/,Cache Cash,(1994), ,90 min,"Adventure, Comedy, Crime","Antoine, 11, is on holiday with his grandfather. One night he catches thieves hiding their booty in a pond. Antoine seizes the 40 million. But Liza, his new friend, is the daughter of one of the criminals. Both children soon face threats."
/title/tt0110425/,La machine,(1994), ,96 min,"Horror, Sci-Fi, Thriller",
/title/tt0111421/,Ti kniver i hjertet,(1994), ,96 min,Drama,"The young teenager Otto is entering the summer holidays in 60s Oslo, without getting a real holiday, and he is not accepted in the gang or the football team. But then he meets exciting mysterious Frank, which changes everything."
/title/tt0110053/,Red Rose White Rose,(1994), ,110 min,Drama,
/title/tt0109157/,The Ascent,(1994),PG,96 min,"Adventure, War",
/title/tt0110411/,Lust,(1994), ,100 min,"Drama, Romance",The restaurateur and womanizer Jerrie meets the guest Sara. A passionate but stormy relationship begins. Sara is not like the other women Jerrie has met. Soon Sara is the boss.
/title/tt0109179/,Ava's Magical Adventure,(1994),PG,100 min,"Comedy, Drama, Family","Ava is a 10-year-old girl who runs away from home with her best friend, Nellie, a 2-ton circus elephant. They are pursued by everyone from the police to the circus' owner."
/title/tt0110769/,Pao Da Shuang Deng,(1994),R,111 min,"Drama, Romance",
/title/tt0109112/,Nastazja,(1994), ,100 min,"Drama, Romance",
/title/tt0111553/,Under Heat,(1994), ,92 min,Drama,Dean is 36 and recently diagnosed as HIV positive. He has come home to tell his mother and his older brother Milo.
/title/tt0109757/,Exile,(1994), ,95 min,"Drama, Romance","When Peter Costello is exiled to a deserted island for stealing sheep, Mary, a maid, decides to join him there."
/title/tt0109732/,"English, August",(1994), ,118 min,"Drama, Comedy",
/title/tt0111641/,The Wizard of the Emerald City,(1994), ,63 min,"Adventure, Family, Fantasy",
/title/tt0111348/,The Taebaek Mountains,(1994), ,168 min,Drama,"Based on the great river story, (Taebaegsanmaek) The Taebaek Mountains chronicles the lasting generational conflict between proprietors and peasants in South Korea."
/title/tt0110260/,Killer Kid,(1994), ,90 min,"Drama, War",
/title/tt0376296/,Vagabunda,(1994), ,106 min,"Crime, Drama, Mystery",
/title/tt0109101/,Amerika,(1994), ,90 min,"Drama, Mystery",
/title/tt0106546/,Charachar,(1994),Not Rated,97 min,Drama,A bird catcher's empathy for the birds interferes with his livelihood.
/title/tt0109313/,Bollywood,(1994), ,120 min,"Action, Comedy, Musical",Abulah seeks revenge on Pak Daddy and Vihishnu for the death of his wife. A series of funny and mindless events ensue.
/title/tt0109560/,Wonder Boy - De sueur et de sang,(1994), ,117 min,"Crime, Thriller",
/title/tt0107199/,In Custody,(1994),PG,126 min,"Comedy, Drama",
/title/tt0165113/,Bonsoir,(1994), ,85 min,Comedy,Alex lost his job and home. He meets the lesbian Caroline who gives him a new start.
/title/tt0109751/,Under the Domim Tree,(1994), ,102 min,Drama,Individual memories of a group of teenage Holocaust survivors in Israel creates sharp conflicts among them.
/title/tt0110029/,La hija del Puma,(1994), ,101 min,Drama,"Chronicle of the dramatic situation of human rights in Guatemala, narrated by a young indigenous woman who witnessed a massacre that occurred in the Central American country."
/title/tt0111726/,Windigo,(1994), ,97 min,Drama,A reporter struggles to cover a Native American group's battle with the government for independence in a remote area of Canada.
/title/tt0111196/,Without Compassion,(1994), ,120 min,"Crime, Drama","Based on Dostoyevsky's 'Crime and Punishment': Ramón is a lonely laws student that lives in a rented room and thinks he has committed the perfect crime, but can't stand the consequences. A story of irrationality, anxiety and suffering."
/title/tt0111209/,Sixten,(1994), ,78 min,Comedy,"13 year old Sixten really wants his father to meet someone he can marry. Without telling his father, he and his friends write an ad for the personal sections."
/title/tt0110281/,The Cow,(1994), ,86 min,Drama,
/title/tt0110708/,OcchioPinocchio,(1994), ,125 min,"Comedy, Drama",
/title/tt0109602/,Des feux mal éteints,(1994), ,98 min,"Drama, War","1962, in Algeria. The journalist Jérome Cartier is called into the ranks of the French army, where he meets his friend François. The latter is the victim of an attack by the OAS. Jérome tracks the culprits."
/title/tt0239103/,Köd,(1994), ,100 min,,
/title/tt0111077/,Saturnin,(1994), ,97 min,Comedy,A gentleman Jiøí Oulický hires a sevant Saturnin and from that day he goes through many unusual situations...
/title/tt0110430/,The Awkward Age,(1994), ,97 min,Drama,"Adaptation of the highly popular children's novel by Branko Copic, who in this book resembles his school and college days in Bihac, Bosnia, in the years before WWII."
/title/tt0111171/,The Song of the Siren,(1994), ,90 min,"Romance, Comedy",
/title/tt0109104/,Amigomío,(1994), ,115 min,Drama,
/title/tt0110348/,Zivot a neobycejna dobrodruzstvi vojaka Ivana Conkina,(1994), ,106 min,"Comedy, Romance, War",
/title/tt0109625/,Díky za kazdé nové ráno,(1994), ,100 min,Comedy,
/title/tt0149244/,The Secret of Queen Anne or Musketeers Thirty Years After,(1994), ,158 min,"Action, History","The 3rd part of the famous trilogy by Alexandre Dumas about d'Artagnan and his 3 friends Athos, Porthos and Aramis."
/title/tt0110009/,Helimadoe,(1994), ,90 min,"Comedy, Romance",
/title/tt0109022/,800 Two Lap Runners,(1994), ,110 min,,
/title/tt0124622/,Fearless Frida,(1994), ,75 min,"Comedy, Family",
/title/tt0229485/,Izakaya yurei,(1994), ,110 min,"Comedy, Drama",
/title/tt0127291/,Snøvsen ta'r springet,(1994), ,80 min,"Comedy, Family, Fantasy",
/title/tt0111396/,A Terceira Margem do Rio,(1994), ,98 min,"Drama, Fantasy",
/title/tt0110210/,Le joueur de violon,(1994), ,94 min,"Comedy, Drama","Arman, a truly brilliant violin player, one day decides to take a break from his career and descends into the bunkering world of tube stations."
/title/tt0110501/,Meurtre en musique,(1994), ,91 min,Thriller,
/title/tt0111752/,The Wooden Man's Bride,(1994),Not Rated,113 min,"Drama, Romance",
/title/tt0110373/,Le livre de cristal,(1994), ,110 min,Drama,
/title/tt0110767/,Miss Wet-Head,(1994), ,98 min,"Drama, Family",
/title/tt0111236/,A Shadow You Soon Will Be,(1994),Unrated,105 min,Drama,
/title/tt0391309/,Lyubovni sanishta,(1994), ,90 min,Drama,
/title/tt0109221/,Barnabo of the Mountains,(1994), ,124 min,Drama,"A man and a woman meet an elf, whose name is Barnabo, and who knows the secret."
/title/tt0106363/,Le bateau de mariage,(1994), ,96 min,,"France, free zone, autumn 1940. A couple of young married women whose husband is a teacher and two teenagers who love each other secretly."
/title/tt0110247/,Kawao tee Bangpleng,(1994), ,120 min,Sci-Fi,"An entire village meets a bizarre fate when all of its female inhabitants become pregnant at the same time, impregnated seemingly by an unknown force."
/title/tt0227376/,Lesson,(1994), ,94 min,,
/title/tt0109780/,Les faussaires,(1994), ,90 min,Comedy,"Jack Baker arrives in Tahiti to write a new biography of Paul Gauguin. There he meets Cohn, famous for his swindling and drinking, and who claims to be the painter's heir."
/title/tt0261609/,Codin si Chira Chiralina,(1994), ,177 min,"Drama, History",
/title/tt0109512/,Cultivating Charlie,(1994), ,113 min,Comedy,A vegetarian (Jake Webber) takes a detour from a cross-country trip to promote his father's (David Huddleston) burger chain.
/title/tt0109108/,Amorosos fantasmas,(1994), ,92 min,"Crime, Drama, Mystery",
/title/tt0107459/,Lumière noire,(1994), ,104 min,Thriller,"When a man's best friend is shot in cold blood by two corrupt policemen, he must track down the only eyewitnesses, who have deported to Mali."
/title/tt0111200/,Dreams of Innocence,(1994), ,85 min,Drama,"Little Benjamin and Margalit are raised in the boondocks of Israel by their long-suffering mother, but they have in them something of their father, who can't stay in a place with no prospect of riches and excitement."
