Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0814759/,Parc,(2008), ,109 min,"Crime, Drama, Thriller",
/title/tt1239448/,El libro de las aguas,(2008), , ,Drama,
/title/tt1065118/,To Live and Die in Dixie,(2008), ,85 min,"Crime, Drama",
/title/tt1169156/,Namida tsubo,(2008), ,110 min,,"A magazine editor loses his wife to cancer and he keeps her ashes in a jar. When he begins dating her sister, he becomes overwhelmed with guilt."
/title/tt1189003/,Putoavia enkeleitä,(2008), ,102 min,"Biography, Drama",A what-if story of authors Lauri Viita and Aila Meriluoto as told by their daughter of an alternative time line.
/title/tt0458178/,Tintorettor Jishu,(2008), ,100 min,"Adventure, Crime, Family","Feluda, the famous Bengali detective tackles an international buyer, a corrupt arts agent, numerous henchmen and impostors in this story that revolves around a painting of Jesus by the famous Italian painter Tintoretto."
/title/tt2149742/,Where the Miracle Happens,(2008), ,97 min,Drama,
/title/tt1206534/,D.O. (Drop Out),(2008), ,86 min,"Comedy, Drama, Romance",
/title/tt1385906/,Gölge,(2008), ,115 min,Drama,
/title/tt1051722/,La vida en rojo,(2008), , ,Drama,
/title/tt1075116/,Zweier ohne,(2008), ,90 min,"Drama, Romance, Sport",
/title/tt1043532/,Päätalo,(2008), ,107 min,"Biography, Drama, Romance",A contractor wants to become a writer but his unhappy marriage and financial problems are suppressing him.
/title/tt0804532/,Sonetàula,(2008), ,157 min,Drama,A Sardinian boy torn from his father by false accusations is raised by his grandfather and becomes an outlaw.
/title/tt1264880/,Four Chapters,(2008), ,125 min,Drama,
/title/tt1259775/,O rodicích a detech,(2008), ,110 min,"Comedy, Drama",
/title/tt1176935/,Jirochô sangokushi,(2008), ,126 min,Comedy,
/title/tt1340796/,Sestra,(2008), ,65 min,"Drama, Romance",
/title/tt1111931/,Onde Andará Dulce Veiga?,(2008), ,135 min,"Adventure, Mystery",
/title/tt1181859/,Wakuraba nagarete,(2008), ,120 min,,
/title/tt1000775/,Shuang shi ji,(2008), ,98 min,"Drama, Mystery, Thriller",A mystery about a gourmet in love with two different women who winds up poisoned.
/title/tt1334009/,Illyuziya strakha,(2008), ,80 min,Thriller,
/title/tt1169272/,Feuerherz,(2008), ,92 min,"Biography, Drama, War",The true story of a young female soldier who comes of age during the Eritrean civil war.
/title/tt1234639/,Death of Domomata,(2008), ,80 min,,
/title/tt1183703/,Ver van familie,(2008), ,141 min,Drama,"Following the death of her stepmother, a young woman leaves her life in the USA behind, and rekindles the bonds with her Indonesian-Dutch grandmother."
/title/tt1194660/,The Homeless Student,(2008), ,116 min,"Biography, Drama, Family","Based on autobiographical novel ""The Homeless Junior High School Student"" by Hiroshi Tamura. He was homeless during his high school days after the breakup of his parents."
/title/tt1178480/,Saját halál,(2008), ,118 min,Drama,
/title/tt1533792/,Half Past Ten,(2008),Not Rated,55 min,"Crime, Drama, Romance",An alcoholic married man discovers he has fallen out of love with his moody wife.
/title/tt1260705/,Furaingu rabittsu,(2008), ,116 min,"Comedy, Sport",
/title/tt1086785/,Miss Shellagh's Miniskirt,(2008),R,116 min,"Comedy, Drama, Romance","50-year-old Alan Fletcher flirts alternately with his former high school teacher, the teen girl who lives across the hall, and the mystery girl in the window across the courtyard."
/title/tt1226244/,Mysteries,(2008), ,81 min,Mystery,
/title/tt1196649/,Kafei wa cha,(2008), ,80 min,Romance,
/title/tt1289637/,Rakugo musume,(2008), ,109 min,Drama,
/title/tt1048150/,Dias e Noites,(2008), ,81 min,Drama,
/title/tt0477348/,No Country for Old Men,(2007),R,122 min,"Crime, Drama, Thriller",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.
/title/tt0373889/,Harry Potter and the Order of the Phoenix,(2007),PG-13,138 min,"Action, Adventure, Family","With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
/title/tt0469494/,There Will Be Blood,(2007),R,158 min,Drama,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business."
/title/tt0830558/,The Girl Next Door,(2007),R,91 min,"Crime, Drama, Thriller",Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.
/title/tt0486655/,Stardust,(2007),PG-13,127 min,"Adventure, Family, Fantasy","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
/title/tt0884328/,The Mist,(2007),R,126 min,"Horror, Sci-Fi, Thriller","A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives."
/title/tt0480249/,I Am Legend,(2007),PG-13,101 min,"Action, Adventure, Drama","Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure."
/title/tt0822854/,Shooter,(I) (2007),R,124 min,"Action, Drama, Thriller","A marksman living in exile is coaxed back into action after learning of a plot to kill the President. After being double crossed for the attempt and on the run, he sets out for the real killer and the truth."
/title/tt0452623/,Gone Baby Gone,(2007),R,114 min,"Crime, Drama, Mystery","Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally."
/title/tt0385752/,The Golden Compass,(2007),PG-13,113 min,"Adventure, Family, Fantasy","In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization."
/title/tt0413267/,Shrek the Third,(2007),PG,93 min,"Animation, Adventure, Comedy","Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming."
/title/tt0398808/,Bridge to Terabithia,(2007),PG,96 min,"Drama, Family, Fantasy",A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.
/title/tt0427392/,The Invasion,(I) (2007),PG-13,99 min,"Sci-Fi, Thriller","As a Washington, D.C. psychiatrist unearths the origin of an alien epidemic, she also discovers her son might be the only way it can be stopped."
/title/tt0431308/,P.S. I Love You,(2007),PG-13,126 min,"Comedy, Drama, Romance",A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.
/title/tt0440963/,The Bourne Ultimatum,(2007),PG-13,115 min,"Action, Adventure, Mystery",Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.
/title/tt0443680/,The Assassination of Jesse James by the Coward Robert Ford,(2007),R,160 min,"Biography, Crime, Drama","Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader."
/title/tt0435705/,Next,(2007),PG-13,96 min,"Action, Sci-Fi, Thriller",A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.
/title/tt0472062/,Charlie Wilson's War,(2007),R,102 min,"Biography, Comedy, Drama","A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects."
/title/tt0367959/,Hannibal Rising,(2007),R,121 min,"Adventure, Crime, Drama","After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death."
/title/tt0437954/,Virgin Territory,(2007),R,97 min,"Adventure, Comedy, History",Young Florentines take refuge from the black plague and engage in bawdy adventures and lusty exchanges.
/title/tt0396555/,Meet the Robinsons,(2007),G,95 min,"Animation, Adventure, Comedy","Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate."
/title/tt0462396/,The Last Legion,(2007),PG-13,101 min,"Action, Adventure, War","As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters."
/title/tt0419887/,The Kite Runner,(2007),PG-13,128 min,Drama,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble."
/title/tt0804461/,Death Sentence,(2007),R,105 min,"Action, Crime, Drama","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family."
/title/tt0489237/,The Nanny Diaries,(2007),PG-13,105 min,"Comedy, Drama, Romance","A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge."
/title/tt0760329/,The Water Horse,(2007),PG,112 min,"Adventure, Family, Fantasy",A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.
/title/tt0397044/,Blood and Chocolate,(2007),PG-13,98 min,"Drama, Fantasy, Horror",A teenage werewolf is torn between honoring her family's secret and her love for a man.
/title/tt0484562/,The Seeker: The Dark Is Rising,(2007),PG,99 min,"Adventure, Drama, Family",A boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.
/title/tt0831884/,Reservation Road,(2007),R,102 min,"Crime, Drama, Thriller",The lives of two families change forever after a fatal tragedy takes place on Reservation Road.
/title/tt0866437/,The Jane Austen Book Club,(2007),PG-13,106 min,"Comedy, Drama, Romance","Six Californians start a club to discuss the works of Jane Austen, only to find their relationships -- both old and new -- begin to resemble 21st century versions of her novels."
/title/tt0484740/,Love in the Time of Cholera,(2007),R,139 min,"Drama, Romance","Florentino, rejected by the beautiful Fermina at a young age, devotes much of his adult life to carnal affairs as a desperate attempt to heal his broken heart."
/title/tt0837106/,Arn: The Knight Templar,(2007),R,139 min,"Action, Drama, Romance","Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love."
/title/tt0765447/,Evening,(2007),PG-13,117 min,"Drama, Romance",
/title/tt0435670/,The Invisible,(2007),PG-13,102 min,"Crime, Drama, Fantasy",A teenager is left invisible to the living after an attack.
/title/tt0800027/,Feast of Love,(2007),R,97 min,"Drama, Romance","A meditation on love and its various incarnations, set within a community of friends in Oregon. and is described as an exploration of the magical, mysterious and sometimes painful incarnations of love."
/title/tt0437526/,The Last Mistress,(2007),Unrated,115 min,"Drama, Romance","Secrets, rumors and betrayals surround the upcoming marriage between a young dissolute man and virtuous woman of the French aristocracy."
/title/tt0466816/,Hallam Foe,(2007),R,95 min,"Drama, Mystery, Romance","Hallam's talent for spying on people reveals his darkest fears-and his most peculiar desires. Driven to expose the true cause of his mother's death, he instead finds himself searching the rooftops of the city for love."
/title/tt0790665/,Flood,(2007),TV-14,110 min,"Action, Drama, Thriller","When a raging storm coincides with high seas it unleashes a colossal tidal surge, which travels mercilessly down England's East Coast and into the Thames Estuary. It is not a question of if, but when London floods."
/title/tt0815178/,The Life Before Her Eyes,(2007),R,90 min,"Drama, Fantasy, Mystery",A woman's survivor's guilt from a Columbine-like event twenty years ago causes her present-day idyllic life to fall apart.
/title/tt0453548/,Snow Angels,(I) (2007),R,107 min,"Crime, Drama, Romance","A drama that interweaves the life of a teenager, with his old baby sitter, her estranged husband, and their daughter."
/title/tt0473188/,Bobby Z,(2007),R,97 min,"Action, Crime, Thriller","A DEA agent provides former Marine Tim Kearney with a way out of his prison sentence: impersonate Bobby Z, a recently deceased drug dealer, in a hostage switch with a crime lord."
/title/tt0842929/,Paranoid Park,(2007),R,85 min,"Crime, Drama, Mystery",A teenage skateboarder's life begins to fray after he is involved in the accidental death of a security guard.
/title/tt0817225/,Secret Sunshine,(2007),Not Rated,142 min,Drama,"A woman moves to the town where her dead husband was born. As she tries to fit in, another tragic event overturns her life."
/title/tt1048174/,The World Unseen,(2007),PG-13,93 min,"Drama, Romance",A drama centered on two women who engage in a dangerous relationship during South Africa's apartheid era.
/title/tt0481797/,Youth Without Youth,(2007),R,124 min,"Drama, Fantasy, Mystery","A love story wrapped in a mystery. Set in World War II Europe, a professor is changed by a cataclysmic event and explores the mysteries of life."
/title/tt1078188/,Boy A,(2007),R,102 min,Drama,"The story of a young Jack, newly released from serving a prison sentence for a violent crime he committed as a child."
/title/tt0494834/,Silk,(2007),R,107 min,"Drama, Romance","The story of a married silkworm merchant-turned-smuggler in 19th century France traveling to Japan for his town's supply of silkworms after a disease wipes out their African supply. During his stay in Japan, he becomes obsessed with the concubine of a local baron."
/title/tt4136094/,Russkaya Lolita,(2007), ,93 min,"Drama, Romance","The events of the controversial novel ""Lolita"" by Vladimir Nabokov pick up in modern day Russia."
/title/tt0465436/,December Boys,(2007),PG-13,105 min,"Drama, Romance","One summer, four orphans boys who have grown to be the closest of friends find themselves competing for the attention of the same family."
/title/tt0488905/,The Banishment,(2007), ,150 min,"Drama, Romance","A trip to the pastoral countryside reveals a dark, sinister reality for a family from the city."
/title/tt0415965/,Martian Child,(2007),PG,106 min,"Comedy, Drama, Family","A science-fiction writer, recently widowed, considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially rejected boy who says he's really from Mars."
/title/tt0455805/,Then She Found Me,(2007),R,100 min,"Comedy, Drama, Romance","April, 39, wants a baby but her husband leaves her. When her adoptive mother dies, she's contacted by her bio mom, a TV talk show host. April starts seeing the divorced dad of one of her students at school."
/title/tt0760188/,When Nietzsche Wept,(2007),PG-13,105 min,Drama,Viennese doctor Josef Breuer meets with philosopher Friedrich Nietzsche to help him deal with his despair.
/title/tt0812243/,Ex Drummer,(2007),Not Rated,100 min,"Comedy, Crime, Drama",Three handicapped losers who form a band ask famous writer Dries to be their drummer. He joins the band and starts manipulating them.
/title/tt0783767/,Angel,(2007),Not Rated,134 min,"Drama, Romance","The rise and fall of a young eccentric British writer, in the early 20th century."
/title/tt0765451/,Fugitive Pieces,(2007),R,104 min,"Adventure, Drama, War",A child escapes from Poland during World War II and first heads to Greece before coming of age in Canada.
/title/tt0804505/,Married Life,(2007),PG-13,91 min,"Biography, Crime, Drama",A 1940s-set drama where an adulterous man plots his wife's death instead of putting her through the humiliation of a divorce.
/title/tt0484881/,Puffball: The Devil's Eyeball,(2007),R,120 min,"Drama, Fantasy, Horror",
/title/tt0875113/,99 francs,(2007),PG-13,100 min,"Comedy, Drama","The life of Octave Parango, a flamboyant ad designer, filled with success, satire, misery and love."
/title/tt0758053/,Saawariya,(2007),PG,142 min,"Drama, Musical, Romance","Two souls arrive in a small town, one on vacation, the other to meet a lover. They spend the most magical dream-like days of their lives in that town... with each other."
/title/tt0825244/,Dialogue avec mon jardinier,(2007), ,109 min,"Comedy, Drama",
/title/tt0478813/,The Trap,(2007),Not Rated,106 min,"Crime, Drama, Thriller","A couple finds out their son urgently needs an expensive heart surgery. While struggling to find the money, the father is approached by a mysterious man proposing a sinister deal."
/title/tt0446463/,Si j'étais toi,(2007),R,93 min,"Drama, Fantasy, Horror","A wife and mother passes away, and spirit returns in her daughter's body."
/title/tt0490234/,A Secret,(2007),Not Rated,105 min,"Drama, War",A 15-year-old boy unearths a shocking family secret.
/title/tt1155650/,The Garden of Sinners: Overlooking View,(2007), ,49 min,"Animation, Action, Crime",
/title/tt0823240/,The Romance of Astrea and Celadon,(2007),PG-13,109 min,"Comedy, Drama, Romance",A romantic drama centered around a young shepherd and shepherdess and the ramifications of their forbidden affair.
/title/tt0940585/,Brick Lane,(2007),PG-13,102 min,Drama,"In 1980s London, Nazneem, a young Bangladeshi woman, feels her soul is quietly dying in her arranged marriage, until the day hot-headed Karim comes knocking at her door."
/title/tt0953318/,Ben X,(2007),Not Rated,93 min,"Drama, Thriller","As an alternative to getting bullied at school, an autistic teenager retreats into the world of online role-playing games."
/title/tt0415127/,The Man from London,(2007),Not Rated,139 min,"Crime, Drama, Mystery","After witnessing a crime during his night shift as railway switchman near the docks, a man finds a briefcase full of money. While he and his family step up their living standards, others start looking for the disappeared case."
/title/tt0792965/,Hunting and Gathering,(2007),Not Rated,97 min,"Drama, Romance","When Camille (Audrey Tautou) falls ill, she is forced to live with Philibert and Franck (Guillaume Canet). A moving trio story."
/title/tt0479008/,Dante's Inferno,(2007),Not Rated,88 min,"Animation, Comedy","A darkly comedic travelogue of the underworld - set against an all-too-familiar urban backdrop of used car lots, gated communities, strip malls, and the U.S. Capitol. And populated with a contemporary cast of reprobates, including famous - and infamous - politicians, presidents, popes, pimps. And the Prince of Darkness himself."
/title/tt0910847/,Breakfast with Scot,(2007),PG-13,95 min,"Comedy, Drama, Music","Eric, a sports announcer and former hockey player, doesn't know how to deal with the flamboyant young boy to whom he and his partner suddenly become guardians."
/title/tt0844948/,Varg Veum - Bitre blomster,(2007), ,95 min,"Crime, Drama, Thriller",
/title/tt0801526/,The Tracey Fragments,(2007),R,77 min,Drama,"15-year-old Tracey Berkowitz is naked under a shower curtain at the back of a bus, looking for her little brother Sonny, who thinks he's a dog."
/title/tt0810928/,The Last Sin Eater,(2007),PG-13,117 min,Drama,"In seeking her own redemption from the man of whom she is most afraid, ten-year-old Cadi Forbes discovers a secret sin haunting her community of Welsh immigrants in 1850s Appalachia."
/title/tt0978649/,Mutluluk,(2007), ,105 min,Drama,"When an unmarried teenage girl is believed by her family to have given up her virginity, she is ordered to be killed out of shame. But before her relative is able to complete the task, the two encounter a college professor."
/title/tt1140871/,Russkaya igra,(2007), ,95 min,Comedy,
/title/tt1010415/,Canciones de amor en Lolita's Club,(2007),Not Rated,100 min,Drama,"The lives of two brothers are dramatically crossed when Raul a violent police targeted by gangs of prostitution return to the family home. While Valentín , who suffers from mental disabilities, works at a hostess club as handy boy."
/title/tt0918557/,Saving Sarah Cain,(2007),PG,103 min,Drama,"A thirty-something columnist becomes legal guardian of her Amish sister's five children and ends up 'using' the kids' lives as stories for her column, causing them to feel betrayed, since they had believed she was truly concerned for them."
/title/tt0385488/,13 French Street,(2007), ,89 min,"Crime, Drama","A neo-noir tale of a man who seeks out an old friend, only to succumb to the will of a beautiful, mysterious woman."
/title/tt0990361/,Room of Death,(2007),Not Rated,115 min,"Crime, Mystery, Thriller",Two unemployed computer technicians discover 2 million euros next to a dead body in a field of windmills.
/title/tt0847897/,The Stone Angel,(2007),R,116 min,Drama,"A 90-year-old woman, rapidly losing her memory and knowing that sooner or later her life will be over, returns to the Manitoba farmhouse she grew up in to try and make peace with her dysfunctional family."
/title/tt0476603/,The Three Investigators and the Secret of Skeleton Island,(2007),PG,91 min,"Adventure, Family, Mystery","Three kid detectives go on an epic journey to eerie Skeleton Island. Once home to pirates, it's now plagued by a mysterious beast."
/title/tt1114690/,Petelinji zajtrk,(2007), ,124 min,"Drama, Romance",
/title/tt0770829/,The Girl by the Lake,(2007), ,95 min,"Drama, Mystery, Thriller",The body of a young woman is found in a small and quiet town in North Italy. A detective from the nearby main city is called to solve the mystery.
/title/tt0769507/,The Sun Also Rises,(2007), ,116 min,"Drama, Fantasy",
/title/tt0945550/,Hito no sekkusu o warauna,(2007), ,137 min,"Comedy, Romance",The love story of a young male student and a woman lecturer at art college.
/title/tt0997282/,Solstorm,(2007), ,103 min,"Mystery, Thriller",The aurora borealis slithers like a dragon through the night skies when this story about religious and sexual dominance begins in the northernmost regions of Sweden above the Arctic Circle.
/title/tt0818170/,The Little Traitor,(2007),TV-PG,88 min,Drama,A coming of age tale of the unlikely bond between a kindly British soldier and a spirited Jewish boy set against the backdrop of the birth of the State of Israel.
/title/tt0417586/,Dangerous Parking,(2007), ,110 min,Drama,
/title/tt0758732/,Beaufort,(2007),Unrated,131 min,"Action, Drama, War",The story of a group of Israeli soldiers stationed in an outpost prior to the withdrawal of forces of 2000.
/title/tt0795370/,Le deuxième souffle,(2007), ,155 min,"Crime, Drama, Mystery","Gu, a famous gangster, has just escaped from jail. All french police is after him. Before leaving the country with Manouche, the woman he loves, Gu needs a final job to get some money. The job works, but a police's scheming makes Gu appear as a traitor to his own accomplices. Gu will do whatever it takes to clean his honor..."
/title/tt0845537/,The Last Ottoman: Knockout Ali,(2007), ,126 min,"Action, Comedy, Drama","Story about an ottoman WWI veteran, who resistances against the occupiers."
/title/tt0910888/,"Funuke: Show Some Love, You Losers!",(2007), ,112 min,"Comedy, Drama","Traumatic incidents, conflicts, and bloody quarrels awaits the Wago family members who return home to bury their parents."
/title/tt1098226/,Adrift in Tokyo,(2007), ,101 min,Comedy,
/title/tt0948542/,Timboektoe,(2007), ,110 min,"Drama, Family, Romance",
/title/tt0435669/,The Picture of Dorian Gray,(2007), ,97 min,"Mystery, Thriller",A contemporary adaptation of Oscar Wilde classic tale of vanity.
/title/tt0770722/,Genghis Khan: To the Ends of the Earth and Sea,(2007),R,136 min,"Action, Adventure, Drama","A look at Genghis Khan's life, from his birth to conquests in Asia."
/title/tt0807702/,Achados e Perdidos,(2007), ,102 min,Crime,
/title/tt0997174/,Quiet room ni yôkoso,(2007), ,118 min,"Comedy, Drama","Asuka Sakura wakes up in the mental asylums quiet room, with no recollection of how she got there."
/title/tt0949503/,The Promise,(I) (2007), ,113 min,"Drama, Romance",
/title/tt0903131/,All Hat,(2007),R,89 min,Western,
/title/tt0758784/,Starting Out in the Evening,(2007),PG-13,111 min,"Drama, Romance",An ambitious graduate student convinces a writer that her thesis can resurrect his career.
/title/tt1193490/,Geomeun jip,(2007),PG-13,104 min,"Horror, Thriller","Jun-oh, an insurance claims agent, faces off with a client who he suspects of committing murders with the intention of collecting insurance premiums."
/title/tt0781435/,The Duchess of Langeais,(2007),Unrated,137 min,"Drama, Music, Romance",
/title/tt0765469/,El pasado,(2007), ,114 min,"Drama, Romance","A couple decides to split after 12 years together. The man (Bernal) find it easy to move on, but difficult to prevent his ex from hounding him, or the new women in his life."
/title/tt0861704/,Emotional Arithmetic,(2007),PG-13,99 min,Drama,"A bond between three people in a German concentration camp is still there many years after they were split up, all deep scars from back then. One of them invites them to a reunion, and we're out for a night none of them will ever forget."
/title/tt0473697/,Satanás,(2007),R,95 min,"Crime, Drama","Based on the Mario Mendoza's book and inspired by true events, tells three interconnected stories happening in the eve of the infamous Pozzetto Massacre."
/title/tt0854672/,La masseria delle allodole,(2007),Not Rated,122 min,"Drama, History",A stirring and stunning story of an aristocratic family who is unexpectedly swept into the ravages of World War I and a forbidden passion that may be the family's only hope.
/title/tt0780621/,Gone with the Woman,(2007), ,90 min,"Comedy, Drama, Romance",A woman moves into a young man's home and starts to run his life -- a process that makes him fall hopelessly in love with her.
/title/tt0840375/,Shanghai Baby,(2007), ,120 min,Drama,
/title/tt0393394/,Jekyll,(2007), ,96 min,"Horror, Sci-Fi, Thriller","While researching a cure for cancer, DR. HENRY JEKYLL creates a computer-generated alter-ego, MR. HYDE, a creature of animal appetites and uncontrollable impulses who goes on a killing spree and ultimately tries to destroy his own creator..."
/title/tt0443570/,Liebesleben,(2007), ,113 min,Drama,A married young academic falls under the sexual thrall of a much older man whose air of jaded ennui conceals a secret desire for vengeance...
/title/tt0923869/,United Red Army,(2007),Not Rated,190 min,"Crime, Drama","The film outlines Japanese students movements in the 60s, then shows the formation of the Japanese United Red Army, a communist armed resistance group."
/title/tt0882820/,Camila Jam,(2007), ,120 min,Drama,"The story of Camila, a young woman intent on becoming a writer."
/title/tt1155651/,The Garden of Sinners: A Study in Murder - Part 1,(2007), ,61 min,"Animation, Action, Crime",
/title/tt0903021/,Sis ve Gece,(2007), ,90 min,"Adventure, Drama, Mystery",
/title/tt0838233/,A Thousand Years of Good Prayers,(2007),Unrated,83 min,Drama,"A Chinese man travels to America to visit his daughter after her recent divorce. Though his trip starts off as a mission to see his daughter remarry, he sparks to an Iranian woman who, despite their language barrier, captures his heart."
/title/tt1043877/,XX (ekusu kurosu): makyô densetsu,(2007), ,90 min,"Action, Adventure, Comedy",
/title/tt0459924/,Paragraf 78,(2007),Not Rated,88 min,"Action, Sci-Fi, Thriller",
/title/tt0418758/,Jacquou le croquant,(2007),Not Rated,140 min,"Adventure, Drama",Jacquou is a determined and attractive young man who transforms his vow of vengeance into a struggle against injustice.
/title/tt0449671/,Zivi i mrtvi,(2007), ,87 min,"Fantasy, War, Horror",
/title/tt0834170/,Autumn Ball,(2007),Not Rated,123 min,Drama,"A film about the loneliness, despair and hope of six people who all live in a bleak Soviet-era apartment complex in Tallinn, Estonia."
/title/tt0880566/,The Beheaded Rooster,(2007), ,98 min,Drama,
/title/tt0491534/,Cañitas. Presencia,(2007),R,88 min,Horror,"A movie based in a real case that happened in Mexico City, in which a group of friends experiences demonic possession after using an Ouija to make contact with a spirit."
/title/tt0403483/,De scheepsjongens van Bontekoe,(2007), ,135 min,"Adventure, Family","A ripping adventure yarn about teenage boys who join the crew of a ship of the Dutch East India Company in the 17th century. After a dramatic shipwreck and escape from an attack by natives, they must make their way to safety by themselves."
/title/tt0844463/,Wild Chicks in Love,(2007), ,108 min,"Comedy, Family, Romance",The girl gang and its five members experience love for the first time and all the problems that come with it.
/title/tt0446707/,Pars vite et reviens tard,(2007),G,116 min,"Crime, Drama, Thriller",A modern-day Parisian town crier gradually learns that someone is using him to give cryptic warnings of a plague outbreak in the city.
/title/tt0489325/,V2 - jäätynyt enkeli,(2007), ,92 min,"Action, Mystery, Thriller","The tough Detective Vares, get hired by a friend accused of murdering a girl. His job is to find the real killer, but people aren't talking. Before he can get traction another homicide takes place- and things move toward a dire conclusion."
/title/tt0812366/,Pudor,(2007),Not Rated,106 min,Drama,
/title/tt0876159/,Ett öga rött,(2007), ,91 min,"Comedy, Drama, Fantasy","Halim, a young boy who tries to find himself after the death of his mother."
/title/tt0889606/,Towards Zero,(2007), ,104 min,"Comedy, Mystery","A wealthy woman holds a party at her estate for family and friends. When a solicitor and the hostess herself are both murdered, only the trusty Inspector Bataille can put together the pieces."
/title/tt1130841/,Jani Gal,(2007), ,100 min,"Drama, History",
/title/tt0781332/,La carta esférica,(2007), ,108 min,"Adventure, Drama",Spanish nautical adventure. Chasing up an old sea maps in order to find some emeralds in a ship wreck.
/title/tt0471725/,Gympl,(2007), ,105 min,"Comedy, Crime, Drama","A comedy about students, teachers, parents and graffiti."
/title/tt0889139/,Warum Männer nicht zuhören und Frauen schlecht einparken,(2007), ,103 min,"Comedy, Romance",The life of a young couple.
/title/tt0792975/,L'invité,(2007), ,86 min,Comedy,
/title/tt1235445/,Takumi-kun Series: Soshite harukaze ni sasayaite,(2007), ,74 min,"Comedy, Drama",A 2nd year student is assigned a handsome new roommate at the start of the school year.
/title/tt0827778/,Primo Basílio,(2007), ,106 min,"Drama, Romance",
/title/tt0499435/,Treasured Island,(2007), ,100 min,"Adventure, Comedy",
/title/tt0943232/,Hände weg von Mississippi,(2007), ,98 min,"Adventure, Comedy, Family","A girl is staying with her grandparents for the summer, where she meets a horse called Mississippi. Trouble begins when Mississippi is about to be sold, a fight for Mississippi begins."
/title/tt0459959/,La reine soleil,(2007), ,90 min,Animation,
/title/tt0196186/,I Viceré,(2007), ,120 min,"Drama, History",
/title/tt0985680/,Wonderful and Loved by All,(2007), ,106 min,"Comedy, Drama","Isabella is 30 and single. Her friends have fancy careers, getting married and so on. She is a freelance actor. In her CV, among other merits, she claims being an acrobat. One little lie will leads to another. Bigger."
/title/tt0938281/,Saiyûki,(2007), ,120 min,"Adventure, Fantasy, History",
/title/tt0997183/,Tenkôsei: Sayonara anata,(2007), ,120 min,Drama,A Japanese boy and girl meet again at 15 at school after many years apart. They magically switch bodies. They are forced to switch lives as well.
/title/tt1018706/,Cão Sem Dono,(2007), ,82 min,Drama,
/title/tt0997093/,Saido kâ ni inu,(2007), ,94 min,Drama,"In this coming of age story, ten-year-old Kaoru's life undergoes big changes when her mother leaves home. Kaoru forms a surprising bond with her father's lover, Yoko, as she learns a lot about life during one unforgettable summer."
/title/tt0475431/,Permanent Vacation,(2007),Not Rated,94 min,"Comedy, Drama",
/title/tt3982254/,Mad_e in Bangladesh,(2007), ,106 min,"Comedy, Drama",
